year,season,scheme,state,district.farmerCount,district.application.loanee,district.nonLoanee,district.areaInsured (th.ha),district.sumInsured (lac.),district.farmerShare (lac.),district.goiShare (lac.),district.stateShare (lac.),district.gender.male (%),district.gender.female (%),district.gender.transgender (%),district.category.sc (%),district.category.st (%),district.category.obc (%),district.category.gen (%),district.type.marginal (%),district.type.small (%),district.type.other (%),district.iuCount,district.updatedAt,district.districtName,district.districtCode,district.scheme,district.grossPremium (lac.),district.nextLevelParams
2018,Rabi,PMFBY,MADHYA PRADESH,143057,274286.0,535,475.34,164711.64,2470.67,5616.24,5616.24,89.0,10.76,0.24,6.49,1.7,46.35,45.46,24.64,40.63,34.73,588,11-02-2023 01:02 AM,Vidisha,443,04,13703.15,levelCode=443&levelNo=3&stateCode=23&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,230923,33168.0,387204,287.33,77782.14,1433.18,2532.4,2532.4,80.41,19.55,0.04,1.94,0.41,13.44,84.21,7.12,87.46,5.42,110,11-02-2023 01:02 AM,Ahmadnagar,522,04,6497.98,levelCode=522&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,28806,2881.0,33788,47.86,11170.23,175.29,117.08,117.08,80.03,19.93,0.04,4.05,0.73,52.27,42.95,20.23,65.09,14.68,58,11-02-2023 01:02 AM,Akola,501,04,409.45,levelCode=501&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,13476,1821.0,14027,20.53,4712.2,71.85,152.56,152.56,83.2,16.78,0.02,5.14,2.09,71.13,21.64,6.88,73.05,20.07,96,11-02-2023 01:02 AM,Amravati,503,04,376.97,levelCode=503&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,63799,4426.0,124956,71.55,18328.37,310.01,1079.96,1079.96,76.49,23.49,0.02,2.47,0.59,15.62,81.32,5.39,90.61,4.0,69,11-02-2023 01:02 AM,Aurangabad,515,04,2469.93,levelCode=515&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,1511,1790.0,4,2.45,705.41,10.58,43.17,43.17,90.64,9.36,0.0,3.57,0.61,93.03,2.79,6.41,57.08,36.51,39,11-02-2023 01:02 AM,Bhandara,506,04,96.92,levelCode=506&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,387806,5751.0,940876,502.14,124963.51,1979.85,6647.41,6647.41,81.53,18.45,0.02,2.42,0.42,31.94,65.22,10.16,81.42,8.42,70,11-02-2023 01:02 AM,Bid,523,04,15274.67,levelCode=523&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,46172,4771.0,63112,60.11,14426.19,227.59,265.98,265.98,81.47,18.48,0.05,4.92,0.51,62.94,31.63,6.32,81.2,12.48,97,11-02-2023 01:02 AM,Buldana,500,04,759.55,levelCode=500&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,320,346.0,33,0.42,118.49,1.78,3.85,3.85,97.89,2.11,-0.0,3.69,2.37,89.97,3.97,39.31,44.85,15.84,27,11-02-2023 01:02 AM,Chandrapur,509,04,9.48,levelCode=509&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,6599,2015.0,5620,7.18,1949.05,40.26,62.24,62.24,84.35,15.64,0.01,0.81,3.55,21.26,74.38,7.69,84.13,8.18,43,11-02-2023 01:02 AM,Dhule,498,04,164.74,levelCode=498&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,2,0.0,2,0.0,0.1575,0.0024,0.0067,0.0067,100.0,0.0,0.0,50.0,50.0,0.0,0.0,100.0,0.0,0.0,2,11-02-2023 01:02 AM,Gadchiroli,508,04,0.02,levelCode=508&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,462,497.0,0,0.98,369.58,5.54,12.01,12.01,92.56,7.44,-0.0,3.82,3.02,86.32,6.84,17.71,40.04,42.25,22,11-02-2023 01:02 AM,Gondiya,507,04,29.56,levelCode=507&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,42439,4078.0,73141,52.08,13070.84,196.06,417.68,417.68,82.48,17.44,0.08,2.75,1.07,17.06,79.12,22.91,71.21,5.88,34,11-02-2023 01:02 AM,Hingoli,512,04,1031.42,levelCode=512&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,1621,1175.0,762,2.86,819.3,14.15,26.23,26.23,85.8,14.2,0.0,0.46,1.19,58.13,40.22,8.98,56.32,34.7,97,11-02-2023 01:02 AM,Jalgaon,499,04,66.61,levelCode=499&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,250576,6782.0,558349,308.37,79196.68,1187.95,4153.68,4153.68,77.88,22.1,0.02,3.6,0.63,18.86,76.91,4.73,91.82,3.45,51,11-02-2023 01:02 AM,Jalna,514,04,9495.31,levelCode=514&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,2,1.0,1,0.0,0.4435,0.0067,0.0144,0.0144,50.0,50.0,0.0,50.0,0.0,0.0,50.0,0.0,50.0,50.0,2,11-02-2023 01:02 AM,Kolhapur,530,04,0.04,levelCode=530&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,308841,5069.0,623059,412.45,100491.89,1507.38,6771.85,6771.85,87.65,12.35,-0.0,3.77,0.23,85.17,10.83,37.52,25.1,37.38,68,11-02-2023 01:02 AM,Latur,524,04,15051.08,levelCode=524&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,3915,4404.0,205,6.8,2141.73,32.13,513.17,513.17,91.32,8.57,0.11,4.19,1.22,79.15,15.44,7.53,29.42,63.05,67,11-02-2023 01:02 AM,Nagpur,505,04,1058.47,levelCode=505&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,182003,724.0,282942,216.25,53897.49,808.46,7886.66,7886.66,79.06,20.92,0.02,5.1,3.85,23.36,67.69,6.73,86.35,6.92,59,11-02-2023 01:02 AM,Nanded,511,04,16581.78,levelCode=511&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,404,419.0,20,0.77,205.99,3.09,6.69,6.69,81.32,18.22,0.46,0.46,5.47,76.08,17.99,18.45,48.06,33.49,24,11-02-2023 01:02 AM,Nandurbar,497,04,16.47,levelCode=497&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,4681,3141.0,2815,5.18,2996.93,131.81,388.98,388.98,88.78,11.2,0.02,2.07,7.57,12.22,78.14,10.48,57.32,32.2,45,11-02-2023 01:02 AM,Nashik,516,04,909.77,levelCode=516&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,258677,54362.0,722732,401.23,106548.28,1902.92,3305.34,3305.34,82.0,17.96,0.04,2.64,0.84,13.08,83.44,12.72,80.39,6.89,50,11-02-2023 01:02 AM,Osmanabad,525,04,8513.6,levelCode=525&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,179358,3151.0,400641,250.92,62312.78,934.69,2430.3,2430.3,78.13,21.82,0.05,2.17,0.8,28.09,68.94,15.3,77.5,7.2,47,11-02-2023 01:02 AM,Parbhani,513,04,5795.29,levelCode=513&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,24014,1067.0,40201,27.95,7767.47,168.9,533.52,533.52,84.28,15.71,0.01,1.26,1.42,16.15,81.17,8.79,87.07,4.14,97,11-02-2023 01:02 AM,Pune,521,04,1235.94,levelCode=521&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,12,2.0,10,0.01,5.25,0.0787,0.1705,0.1705,100.0,0.0,0.0,0.0,0.0,8.33,91.67,0.0,91.67,8.33,4,11-02-2023 01:02 AM,Raigarh,520,04,0.42,levelCode=520&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,2,0.0,3,0.0,0.8266,0.0124,0.0269,0.0269,100.0,0.0,0.0,0.0,0.0,66.67,33.33,0.0,100.0,0.0,2,11-02-2023 01:02 AM,Ratnagiri,528,04,0.07,levelCode=528&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,74316,167.0,106616,86.78,18998.12,284.97,1.9,1.9,87.68,12.32,-0.0,69.46,0.07,7.37,23.1,2.45,25.92,71.63,58,11-02-2023 01:02 AM,Sangli,531,04,288.77,levelCode=531&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,58207,293.0,93354,56.69,9439.72,155.54,161.59,161.59,87.97,11.99,0.04,3.17,1.0,33.84,61.99,7.28,88.25,4.47,73,11-02-2023 01:02 AM,Satara,527,04,478.72,levelCode=527&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,180362,941.0,305225,272.63,57785.81,932.52,839.97,839.97,85.19,14.78,0.03,3.56,0.71,22.5,73.23,15.86,75.91,8.23,102,11-02-2023 01:02 AM,Solapur,526,04,2612.46,levelCode=526&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,2073,2569.0,78,3.53,1072.06,16.08,257.29,257.29,93.09,6.8,0.11,3.63,1.17,83.38,11.82,14.88,27.96,57.16,47,11-02-2023 01:02 AM,Wardha,504,04,530.66,levelCode=504&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,13887,4530.0,14824,21.27,5558.37,83.38,160.62,160.62,85.56,14.37,0.07,3.73,0.68,48.91,46.68,11.29,66.3,22.41,6,11-02-2023 01:02 AM,Washim,502,04,404.62,levelCode=502&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,MAHARASHTRA,36586,2734.0,49662,51.07,12603.08,189.05,315.58,315.58,80.71,19.26,0.03,4.13,2.02,30.08,63.77,8.82,84.38,6.8,110,11-02-2023 01:02 AM,Yavatmal,510,04,820.21,levelCode=510&levelNo=3&stateCode=27&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,114,114.0,5,0.19,54.55,0.8183,0.0,0.0,84.87,15.13,-0.0,12.61,5.04,71.43,10.92,29.41,36.13,34.46,7,11-02-2023 01:02 AM,Anugul,384,04,0.82,levelCode=384&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,2696,200.0,3796,4.13,970.76,14.56,0.1036,0.1036,81.28,18.72,0.0,15.42,9.68,71.45,3.45,13.84,79.68,6.48,24,11-02-2023 01:02 AM,Balangir,393,04,14.77,levelCode=393&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,6796,6879.0,0,3.61,2204.42,33.07,4.58,4.58,93.3,6.66,0.04,6.21,0.44,74.66,18.69,45.59,53.37,1.04,81,11-02-2023 01:02 AM,Baleshwar,377,04,42.23,levelCode=377&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,24629,28000.0,1385,33.96,23661.98,321.39,0.019,0.019,90.6,9.3,0.1,8.09,5.42,66.91,19.58,13.33,72.81,13.86,138,11-02-2023 01:02 AM,Bargarh,370,04,321.43,levelCode=370&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,317,10.0,814,0.29,95.99,1.44,1.89,1.89,90.41,9.59,0.0,15.05,2.18,78.88,3.89,4.61,94.9,0.49,3,11-02-2023 01:02 AM,Baudh,391,04,5.22,levelCode=391&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,3623,3876.0,165,2.54,1537.44,22.85,63.65,63.65,86.44,13.54,0.02,25.96,0.25,56.12,17.67,29.65,69.34,1.01,22,11-02-2023 01:02 AM,Bhadrak,378,04,150.15,levelCode=378&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,82,168.0,1,0.05,22.21,0.401,0.057,0.057,99.41,0.59,0.0,11.24,0.59,8.28,79.89,40.24,57.99,1.77,8,11-02-2023 01:02 AM,Cuttack,381,04,0.52,levelCode=381&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,46,1.0,50,0.01,4.03,0.0626,0.0,0.0,88.24,11.76,0.0,11.76,9.8,78.43,0.01,7.84,90.2,1.96,2,11-02-2023 01:02 AM,Debagarh,373,04,0.06,levelCode=373&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,114,34.0,432,0.09,33.41,0.5012,0.0002,0.0002,84.76,15.24,-0.0,2.36,0.0,74.25,23.39,9.87,81.76,8.37,11,11-02-2023 01:02 AM,Dhenkanal,383,04,0.5,levelCode=383&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,1,1.0,0,0.0,0.7993,0.012,0.043,0.043,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,11-02-2023 01:02 AM,Gajapati,389,04,0.1,levelCode=389&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,45,46.0,0,0.07,31.09,0.4664,0.0781,0.0781,73.91,26.09,0.0,2.17,2.17,47.83,47.83,4.35,50.0,45.65,14,11-02-2023 01:02 AM,Ganjam,388,04,0.62,levelCode=388&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,81,84.0,0,0.08,26.63,0.3229,0.0685,0.0685,94.05,5.95,0.0,5.95,2.38,40.48,51.19,33.33,50.0,16.67,11,11-02-2023 01:02 AM,Jagatsinghapur,380,04,0.46,levelCode=380&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,269,303.0,55,0.3,131.68,1.96,0.3303,0.3303,95.53,4.47,-0.0,7.26,0.0,28.49,64.25,29.05,65.92,5.03,14,11-02-2023 01:02 AM,Jajapur,382,04,2.62,levelCode=382&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,7,0.0,9,0.01,3.2,0.0552,0.0,0.0,88.89,11.11,0.0,22.22,11.11,55.56,11.11,0.0,22.22,77.78,1,11-02-2023 01:02 AM,Jharsuguda,371,04,0.06,levelCode=371&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,3754,3131.0,1142,3.35,2195.11,32.93,12.99,12.99,88.95,10.98,0.07,9.22,9.31,59.05,22.42,8.1,70.11,21.79,74,11-02-2023 01:02 AM,Kalahandi,395,04,58.91,levelCode=395&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,145,0.0,159,0.03,8.45,0.1268,0.0888,0.0888,89.94,10.06,0.0,6.92,83.02,6.92,3.14,8.81,86.16,5.03,11,11-02-2023 01:02 AM,Kandhamal,390,04,0.3,levelCode=390&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,303,51.0,643,0.29,74.86,1.13,0.3866,0.3866,91.79,8.21,-0.0,6.92,0.14,21.61,71.33,3.75,81.41,14.84,14,11-02-2023 01:02 AM,Kendrapara,379,04,1.9,levelCode=379&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,57,57.0,1,0.05,23.45,0.3518,0.1107,0.1107,96.55,3.45,0.0,12.07,18.97,34.48,34.48,65.52,12.07,22.41,8,11-02-2023 01:02 AM,Kendujhar,375,04,0.57,levelCode=375&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,185,197.0,0,0.18,76.95,1.15,0.9889,0.9889,88.32,11.17,0.51,2.54,0.0,66.5,30.96,20.81,74.11,5.08,8,11-02-2023 01:02 AM,Khordha,386,04,3.13,levelCode=386&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,622,561.0,98,0.74,403.95,7.14,0.1388,0.1388,75.27,24.58,0.15,27.47,46.74,6.37,19.42,3.03,89.68,7.29,36,11-02-2023 01:02 AM,Koraput,398,04,7.42,levelCode=398&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,1,1.0,0,0.0,0.385,0.0058,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,1,11-02-2023 01:02 AM,Malkangiri,399,04,0.01,levelCode=399&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,296,175.0,321,0.19,110.23,1.99,0.4503,0.4503,93.95,6.05,-0.0,5.04,18.35,20.56,56.05,26.01,69.96,4.03,31,11-02-2023 01:02 AM,Mayurbhanj,376,04,2.89,levelCode=376&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,2767,2804.0,0,1.23,1473.57,29.46,0.0,0.0,85.49,14.48,0.03,9.63,60.77,24.22,5.38,0.14,99.61,0.25,3,11-02-2023 01:02 AM,Nabarangapur,397,04,29.46,levelCode=397&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,115,137.0,54,0.15,95.21,1.43,0.6561,0.6561,90.58,9.42,0.0,3.66,0.52,45.55,50.27,42.41,41.36,16.23,8,11-02-2023 01:02 AM,Nayagarh,385,04,2.74,levelCode=385&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,1747,134.0,3020,2.48,854.9,12.82,4.16,4.16,90.01,9.86,0.13,9.23,17.5,69.72,3.55,15.38,80.37,4.25,20,11-02-2023 01:02 AM,Nuapada,394,04,21.14,levelCode=394&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,10490,10638.0,109,4.01,2541.33,38.12,1.28,1.28,90.74,9.25,0.01,5.37,0.08,54.6,39.95,1.23,94.77,4.0,55,11-02-2023 01:02 AM,Puri,387,04,40.68,levelCode=387&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,8223,8694.0,221,11.47,8078.33,121.17,0.0,0.0,90.33,9.62,0.05,12.88,15.51,47.83,23.78,12.6,68.37,19.03,38,11-02-2023 01:02 AM,Sambalpur,372,04,121.17,levelCode=372&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,1736,1586.0,389,1.73,1151.2,17.27,0.0002,0.0002,95.59,4.3,0.11,14.03,12.2,47.34,26.43,8.56,79.59,11.85,61,11-02-2023 01:02 AM,Subarnapur,392,04,17.27,levelCode=392&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,ODISHA,59,55.0,6,0.12,34.42,0.5163,0.0,0.0,95.08,4.92,0.0,1.64,52.46,18.03,27.87,3.28,93.44,3.28,8,11-02-2023 01:02 AM,Sundargarh,374,04,0.52,levelCode=374&levelNo=3&stateCode=21&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,PUDUCHERRY,100,0.0,304,0.13,72.6,1.09,1.51,1.51,77.3,22.7,0.0,2.96,0.0,51.32,45.72,45.39,54.61,0.0,16,11-02-2023 01:02 AM,Karaikal,637,04,4.11,levelCode=637&levelNo=3&stateCode=34&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,PUDUCHERRY,1,0.0,4,0.0,0.807,0.0121,0.003,0.003,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1,11-02-2023 01:02 AM,Puducherry,635,04,0.02,levelCode=635&levelNo=3&stateCode=34&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,59573,111797.0,0,104.6,50903.43,884.72,2323.68,2323.68,87.04,12.83,0.13,12.53,3.59,71.27,12.61,11.94,60.12,27.94,478,11-02-2023 01:02 AM,Ajmer,119,04,5532.08,levelCode=119&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,96607,187146.0,4,127.42,82817.38,1242.26,612.41,612.41,91.77,8.15,0.08,5.39,9.3,62.91,22.4,29.36,59.84,10.8,545,11-02-2023 01:02 AM,Alwar,104,04,2467.08,levelCode=104&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,22415,27330.0,2,27.45,17171.07,257.57,325.39,325.39,93.92,6.06,0.02,3.86,72.65,14.05,9.44,21.91,35.45,42.64,248,11-02-2023 01:02 AM,Banswara,125,04,908.35,levelCode=125&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,32471,44569.0,13,66.73,30726.83,521.51,789.19,789.19,87.92,11.92,0.16,8.92,22.8,52.8,15.48,23.52,46.95,29.53,244,11-02-2023 01:02 AM,Baran,128,04,2099.89,levelCode=128&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,28048,59690.0,2,62.29,20363.82,871.94,667.37,667.37,91.74,7.95,0.31,8.84,1.66,69.63,19.87,13.48,35.94,50.58,261,11-02-2023 01:02 AM,Barmer,115,04,2206.68,levelCode=115&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,43040,87322.0,2,68.44,43871.47,658.07,549.6,549.6,92.61,7.32,0.07,6.12,3.24,51.23,39.41,26.34,52.83,20.83,508,11-02-2023 01:02 AM,Bharatpur,105,04,1757.27,levelCode=105&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,84184,142731.0,17,97.88,40368.55,605.53,1259.36,1259.36,87.92,11.97,0.11,11.07,5.88,64.17,18.88,21.56,58.31,20.13,457,11-02-2023 01:02 AM,Bhilwara,122,04,3124.25,levelCode=122&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,39880,80232.0,5,155.92,64691.4,1015.11,1627.06,1627.06,83.12,16.56,0.32,9.93,0.57,66.51,22.99,5.71,31.76,62.53,343,11-02-2023 01:02 AM,Bikaner,101,04,4269.23,levelCode=101&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,42491,56740.0,17,70.1,30270.05,459.09,806.24,806.24,88.85,11.02,0.13,10.29,28.34,46.32,15.05,28.07,52.69,19.24,269,11-02-2023 01:02 AM,Bundi,121,04,2071.57,levelCode=121&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,68000,132254.0,93,93.62,45528.73,726.22,1370.93,1370.93,89.27,10.66,0.07,8.75,5.9,64.76,20.59,22.86,53.89,23.25,328,11-02-2023 01:02 AM,Chittaurgarh,126,04,3468.08,levelCode=126&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,77815,109781.0,6,292.79,93270.56,1408.31,9752.8,9752.8,88.49,11.31,0.2,8.21,0.93,59.63,31.23,11.96,39.72,48.32,273,11-02-2023 01:02 AM,Churu,102,04,20913.91,levelCode=102&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,40572,61070.0,7,43.88,20868.02,313.02,433.83,433.83,89.9,10.05,0.05,8.41,43.79,30.79,17.01,24.13,59.22,16.65,265,11-02-2023 01:02 AM,Dausa,109,04,1180.68,levelCode=109&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,6776,12374.0,0,9.42,6022.24,90.33,50.01,50.01,90.58,9.3,0.12,9.42,6.69,35.03,48.86,32.82,51.03,16.15,207,11-02-2023 01:02 AM,Dhaulpur,106,04,190.35,levelCode=106&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,14692,17217.0,163,16.55,7272.28,109.08,125.46,125.46,93.17,6.75,0.08,2.53,41.09,34.65,21.73,27.42,53.83,18.75,247,11-02-2023 01:02 AM,Dungarpur,124,04,360.0,levelCode=124&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,97439,172902.0,214,226.23,132395.03,1985.92,4411.07,4411.07,88.01,11.49,0.5,8.83,0.38,78.99,11.8,13.84,51.37,34.79,312,11-02-2023 01:02 AM,Hanumangarh,100,04,10808.06,levelCode=100&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,146557,262871.0,407,188.03,84515.28,1267.77,1804.93,1804.93,88.91,11.01,0.08,4.72,10.06,65.27,19.95,32.6,47.17,20.23,620,11-02-2023 01:02 AM,Jaipur,110,04,4877.63,levelCode=110&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,22985,32527.0,33,95.06,28403.33,618.91,1498.06,1498.06,81.01,18.66,0.33,8.57,2.36,42.54,46.53,4.52,22.52,72.96,257,11-02-2023 01:02 AM,Jaisalmer,114,04,3615.03,levelCode=114&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,49356,132119.0,21,128.05,46011.58,1595.12,1243.46,1243.46,91.78,7.87,0.35,10.94,2.38,50.1,36.58,10.46,28.41,61.13,290,11-02-2023 01:02 AM,Jalor,116,04,4082.04,levelCode=116&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
2018,Rabi,PMFBY,RAJASTHAN,68978,125690.0,0,90.98,44257.87,1302.73,583.22,583.22,86.26,13.61,0.13,6.78,7.97,67.8,17.45,24.03,54.62,21.35,340,11-02-2023 01:02 AM,Jhalawar,129,04,2469.17,levelCode=129&levelNo=3&stateCode=08&year=2018&seasonCode=02&schemeCode=04
